fecha,nombre_buque,bandera,tipo_buque,muelle,operacion,teu_cargados,tiempo_estadia_h,costo_usd
2018-08-16 13:00:00,MV-9747,Liberia,Tanquero,Muelle 1,Carga,3443,19.626782104261782,6724.794227898241
2018-08-16 14:00:00,MV-7048,Singapur,Granelero,Muelle 2,Mixta,3828,54.156091131373245,17821.18854299534
2018-08-16 15:00:00,MV-4661,Malta,Granelero,Muelle 4,Descarga,3461,55.21758916513167,12217.314553267011
2018-08-16 16:00:00,MV-3941,Panamá,Portacontenedores,Muelle 3,Mixta,5665,11.751097375009117,24688.115809591876
2018-08-16 17:00:00,MV-8067,Singapur,RoRo,Muelle 4,Carga,1318,91.96236558789842,15569.865109449885
2018-08-16 18:00:00,MV-6091,Liberia,Carga General,Muelle 3,Tránsito,989,78.98279146075494,16356.564639651097
2018-08-16 19:00:00,MV-2601,Singapur,Tanquero,Muelle 1,Mixta,2426,34.65116973431053,5684.334457641876
2018-08-16 20:00:00,MV-2480,Panamá,Granelero,Muelle 3,Descarga,4001,19.494937679256708,15388.26159220856
2018-08-16 21:00:00,MV-7230,Singapur,Carga General,Muelle 1,Mixta,245,38.41515074611628,6101.54612024361
2018-08-16 22:00:00,MV-4276,Malta,Carga General,Muelle 1,Reparación,4207,86.69633606949256,11788.615070348824
2018-08-16 23:00:00,MV-7447,Islas Marshall,Carga General,Muelle 1,Descarga,3146,19.6761565222104,7298.918190973325
2018-08-17 00:00:00,MV-6499,Panamá,RoRo,Muelle 3,Reparación,3685,38.739904652580286,12696.50403537133
2018-08-17 01:00:00,MV-7273,Panamá,Granelero,Muelle 3,Tránsito,611,51.49878937050496,9912.096965170525
2018-08-17 02:00:00,MV-2299,Panamá,Tanquero,Muelle 1,Carga,3499,10.893819877225761,11414.678802278726
2018-08-17 03:00:00,MV-6818,Panamá,Granelero,Muelle 1,Mixta,3416,31.586966713314542,7858.031842625052
2018-08-17 04:00:00,MV-7701,Singapur,Portacontenedores,Muelle 2,Mixta,3173,60.415782633959175,15429.797938381233
2018-08-17 05:00:00,MV-5994,Malta,Tanquero,Muelle 1,Reparación,2941,36.508883146995,16936.988310273682
2018-08-17 06:00:00,MV-8489,Liberia,Granelero,Muelle 5,Reparación,89,84.60623875108682,25752.84002226176
2018-08-17 07:00:00,MV-9269,Malta,Tanquero,Muelle 2,Carga,1817,90.43535684729095,18009.460469057307
2018-08-17 08:00:00,MV-3831,Panamá,Portacontenedores,Muelle 2,Mixta,2554,46.85577215957569,9947.695754101576
2018-08-17 09:00:00,MV-3721,Singapur,Buque Frigorífico,Muelle 2,Carga,837,54.81780183662755,23133.288112431837
2018-08-17 10:00:00,MV-2532,Singapur,Tanquero,Muelle 5,Reparación,1926,63.51112761136887,11728.415415368576
2018-08-17 11:00:00,MV-9429,Panamá,Buque Frigorífico,Muelle 2,Reparación,4147,66.4790770163415,23666.31021019547
2018-08-17 12:00:00,MV-6253,Singapur,Carga General,Muelle 2,Descarga,1542,13.566699107242645,14066.265513358647
2018-08-17 13:00:00,MV-2996,Panamá,RoRo,Muelle 3,Reparación,1179,12.723789863422038,17355.551627240802
2018-08-17 14:00:00,MV-6311,Malta,Portacontenedores,Muelle Norte,Reparación,2313,84.17171533380235,17097.64477034509
2018-08-17 15:00:00,MV-1277,Islas Marshall,Tanquero,Muelle 3,Carga,4922,27.348740117756613,28846.531824929432
2018-08-17 16:00:00,MV-4089,Singapur,Portacontenedores,Muelle 1,Descarga,5928,59.401284259055124,7995.298194319528
2018-08-17 17:00:00,MV-1523,Panamá,Carga General,Muelle 1,Descarga,4559,62.97111967719755,28402.445562520425
2018-08-17 18:00:00,MV-5275,Panamá,Buque Frigorífico,Muelle 4,Mixta,4071,22.472856411221183,18611.70327081042
2018-08-17 19:00:00,MV-6365,Singapur,RoRo,Muelle Norte,Tránsito,4355,75.02050315572919,29835.90311561115
2018-08-17 20:00:00,MV-4122,Liberia,Portacontenedores,Muelle 5,Mixta,2235,84.20321441019505,18901.595176486713
2018-08-17 21:00:00,MV-9167,Panamá,Buque Frigorífico,Muelle 3,Mixta,1694,33.113235955957414,21065.77884439622
2018-08-17 22:00:00,MV-6190,Singapur,Carga General,Muelle 1,Mixta,3610,85.24993592126248,23488.92928052852
2018-08-17 23:00:00,MV-5575,Panamá,Carga General,Muelle 5,Descarga,5729,15.131270851281682,25366.518661094055
2018-08-18 00:00:00,MV-8727,Liberia,Carga General,Muelle 2,Carga,2735,78.44082550623685,16416.653853442906
2018-08-18 01:00:00,MV-2797,Islas Marshall,Buque Frigorífico,Muelle 5,Reparación,4871,64.32978216304501,21643.441064190723
2018-08-18 02:00:00,MV-3131,Liberia,Tanquero,Muelle 3,Descarga,1462,59.313749465907925,19986.957893453895
2018-08-18 03:00:00,MV-8322,Malta,Granelero,Muelle Norte,Reparación,1271,28.25168154459544,14584.261923884727
2018-08-18 04:00:00,MV-7500,Singapur,Portacontenedores,Muelle 4,Reparación,2299,39.84207864463867,25340.73802676475
2018-08-18 05:00:00,MV-1815,Liberia,Granelero,Muelle 3,Tránsito,2289,88.10678581577841,9003.662383660192
2018-08-18 06:00:00,MV-9634,Islas Marshall,Carga General,Muelle Norte,Mixta,4252,48.98521560546607,8345.398495811814
2018-08-18 07:00:00,MV-7666,Panamá,Granelero,Muelle 1,Tránsito,4472,60.30544742392599,23147.393576911996
2018-08-18 08:00:00,MV-1142,Singapur,Buque Frigorífico,Muelle 1,Mixta,693,90.35493488604992,20574.618156606462
2018-08-18 09:00:00,MV-2410,Liberia,Carga General,Muelle 5,Descarga,4502,49.05098274844531,12259.172103945628
2018-08-18 10:00:00,MV-1534,Islas Marshall,Carga General,Muelle 3,Reparación,2598,42.16769297861997,20513.37751742979
2018-08-18 11:00:00,MV-4364,Liberia,RoRo,Muelle 1,Tránsito,5453,86.60178577223463,24036.82689875409
2018-08-18 12:00:00,MV-2032,Malta,RoRo,Muelle 2,Descarga,4653,88.15813999649377,9641.120633338813
2018-08-18 13:00:00,MV-4342,Singapur,Buque Frigorífico,Muelle 2,Descarga,3855,39.208166818574995,19116.24742692583
2018-08-18 14:00:00,MV-7085,Panamá,Buque Frigorífico,Muelle 4,Mixta,5235,60.09509206441821,25441.313413457963
2018-08-18 15:00:00,MV-5500,Islas Marshall,Granelero,Muelle 5,Reparación,4340,92.80804400932495,14692.201999086585
2018-08-18 16:00:00,MV-2172,Liberia,Portacontenedores,Muelle 1,Mixta,5357,12.881421172266872,18865.154396871167
2018-08-18 17:00:00,MV-5517,Singapur,Granelero,Muelle 4,Mixta,4192,11.502612917811376,6041.928311084186
2018-08-18 18:00:00,MV-9007,Liberia,Buque Frigorífico,Muelle 2,Descarga,1435,53.459084780470306,25592.18691912511
2018-08-18 19:00:00,MV-2641,Singapur,Portacontenedores,Muelle 4,Mixta,2634,33.62913263913978,24699.285591110536
2018-08-18 20:00:00,MV-1471,Malta,Granelero,Muelle 4,Carga,1651,59.20278987420522,15862.615777912084
2018-08-18 21:00:00,MV-3940,Liberia,Tanquero,Muelle 1,Reparación,5656,71.73799105815634,7100.458664894178
2018-08-18 22:00:00,MV-9738,Malta,Tanquero,Muelle 1,Mixta,4992,14.078541701845568,21170.36838631893
2018-08-18 23:00:00,MV-5726,Islas Marshall,Portacontenedores,Muelle 1,Mixta,5748,85.64833787059315,18897.483115130573
2018-08-19 00:00:00,MV-8670,Malta,RoRo,Muelle 5,Tránsito,4854,32.36605610885213,27906.477334266896
2018-08-19 01:00:00,MV-4723,Singapur,Portacontenedores,Muelle 4,Reparación,3367,41.55857843185709,11275.0217749069
2018-08-19 02:00:00,MV-1363,Islas Marshall,Granelero,Muelle 4,Reparación,857,37.65923417283642,4840.488073562152
2018-08-19 03:00:00,MV-4309,Liberia,Carga General,Muelle 5,Mixta,2709,81.9054675118495,10623.229861241296
2018-08-19 04:00:00,MV-1545,Liberia,Tanquero,Muelle 2,Carga,164,23.017393614264872,15125.581463959641
2018-08-19 05:00:00,MV-4240,Singapur,Carga General,Muelle 3,Tránsito,2777,10.523243211424958,8041.555429735008
2018-08-19 06:00:00,MV-7665,Panamá,Tanquero,Muelle 2,Carga,4776,93.51854183129217,29473.10854438275
2018-08-19 07:00:00,MV-2936,Panamá,Granelero,Muelle 5,Mixta,2316,94.29565781945716,9782.166675728395
2018-08-19 08:00:00,MV-1882,Liberia,Tanquero,Muelle 4,Reparación,4342,30.67696902945635,21624.38221252122
2018-08-19 09:00:00,MV-4840,Singapur,Portacontenedores,Muelle 4,Reparación,4546,8.82303188917447,15806.929845258104
2018-08-19 10:00:00,MV-7923,Panamá,Carga General,Muelle 1,Carga,3951,64.84070499301336,18433.844225493533
2018-08-19 11:00:00,MV-5611,Malta,Buque Frigorífico,Muelle 1,Descarga,2778,65.06476888329972,28249.679801589005
2018-08-19 12:00:00,MV-6204,Liberia,Carga General,Muelle 4,Mixta,4221,90.75139087298338,17820.399882955764
2018-08-19 13:00:00,MV-8288,Malta,Granelero,Muelle 4,Reparación,1499,34.2654049453453,11935.888736921252
2018-08-19 14:00:00,MV-4203,Singapur,Buque Frigorífico,Muelle Norte,Descarga,4432,24.676367654890896,9741.171995182325
2018-08-19 15:00:00,MV-3244,Malta,Carga General,Muelle 1,Reparación,1618,62.24164655210909,27191.81462167715
2018-08-19 16:00:00,MV-1018,Panamá,Granelero,Muelle 1,Reparación,1372,57.60305376914179,29654.851707460235
2018-08-19 17:00:00,MV-1641,Panamá,RoRo,Muelle 2,Descarga,910,71.16083784618223,10547.636131268748
2018-08-19 18:00:00,MV-4083,Islas Marshall,Portacontenedores,Muelle 4,Carga,791,85.8912114895592,22770.277191550227
2018-08-19 19:00:00,MV-6200,Liberia,Tanquero,Muelle 4,Mixta,1780,57.257576498239075,17149.564631639776
2018-08-19 20:00:00,MV-9521,Singapur,Tanquero,Muelle 5,Descarga,4954,21.206622861853674,22163.157946935833
2018-08-19 21:00:00,MV-1865,Liberia,Tanquero,Muelle 2,Descarga,2983,60.63534701582458,29069.578892036745
2018-08-19 22:00:00,MV-1773,Malta,RoRo,Muelle 3,Reparación,3568,40.920937933950704,11178.254938952423
2018-08-19 23:00:00,MV-5732,Singapur,Portacontenedores,Muelle 3,Descarga,4559,47.84068251760111,23238.595533550644
2018-08-20 00:00:00,MV-4518,Singapur,Carga General,Muelle 3,Mixta,4576,92.4346263982466,15386.617076436753
2018-08-20 01:00:00,MV-7795,Panamá,Carga General,Muelle Norte,Carga,5959,56.83534077334331,20965.886947545496
2018-08-20 02:00:00,MV-7984,Malta,Portacontenedores,Muelle 1,Carga,5399,21.168949981346934,14572.949813000576
2018-08-20 03:00:00,MV-3567,Panamá,Buque Frigorífico,Muelle 3,Carga,3217,46.99795742695741,22416.73548431539
2018-08-20 04:00:00,MV-2674,Panamá,Portacontenedores,Muelle 5,Mixta,1968,28.10188423022234,12775.04103651587
2018-08-20 05:00:00,MV-1739,Islas Marshall,Tanquero,Muelle 1,Reparación,2268,19.922459501297844,16697.2325374112
2018-08-20 06:00:00,MV-2545,Panamá,Carga General,Muelle 1,Mixta,1390,70.6766018854829,22428.634767440504
2018-08-20 07:00:00,MV-6127,Liberia,Portacontenedores,Muelle 3,Descarga,4689,63.3140780842232,5110.376745198779
2018-08-20 08:00:00,MV-7947,Singapur,Carga General,Muelle 1,Tránsito,1564,51.80542025356303,12530.327813120792
2018-08-20 09:00:00,MV-7620,Panamá,Portacontenedores,Muelle 2,Tránsito,1461,45.24497002959447,18200.802268295487
2018-08-20 10:00:00,MV-5555,Liberia,Granelero,Muelle 2,Tránsito,3086,36.355160312237274,5927.514629733066
2018-08-20 11:00:00,MV-6645,Malta,Tanquero,Muelle 3,Carga,4217,15.744766675228199,22282.076046025413
2018-08-20 12:00:00,MV-9943,Singapur,Portacontenedores,Muelle 5,Mixta,1072,34.335728982657024,25145.46086878412
2018-08-20 13:00:00,MV-8124,Malta,RoRo,Muelle 1,Mixta,4677,81.77872682063715,8246.510048608337
2018-08-20 14:00:00,MV-4732,Liberia,Portacontenedores,Muelle 4,Carga,2336,76.96343472368345,23070.0380275673
2018-08-20 15:00:00,MV-3283,Malta,Granelero,Muelle 3,Descarga,2808,93.56395970682924,20801.203503771263
2018-08-20 16:00:00,MV-9669,Malta,RoRo,Muelle Norte,Tránsito,4722,65.7339058675314,14682.840450440737
2018-08-20 17:00:00,MV-7998,Malta,RoRo,Muelle 1,Tránsito,3821,56.72029866601858,8289.691433165048
2018-08-20 18:00:00,MV-6413,Panamá,Portacontenedores,Muelle 3,Carga,1162,34.05191452537256,28826.83741938889
2018-08-20 19:00:00,MV-2269,Panamá,Granelero,Muelle 3,Tránsito,1995,14.763701341193293,16064.28541402359
2018-08-20 20:00:00,MV-8868,Panamá,RoRo,Muelle 5,Reparación,4858,62.38561378678397,8774.729759414116
2018-08-20 21:00:00,MV-3603,Singapur,Tanquero,Muelle 4,Mixta,1608,50.95827286746794,22672.2703899776
2018-08-20 22:00:00,MV-6961,Liberia,Buque Frigorífico,Muelle 1,Tránsito,3929,74.79855717898974,19805.34684428821
2018-08-20 23:00:00,MV-9569,Panamá,Tanquero,Muelle 3,Tránsito,691,44.24349770057597,25221.147737418563
2018-08-21 00:00:00,MV-8557,Malta,Carga General,Muelle 3,Reparación,2287,94.72851949206456,29898.514504263625
2018-08-21 01:00:00,MV-2680,Malta,Carga General,Muelle 1,Descarga,4957,42.989860827982184,5166.54632325204
2018-08-21 02:00:00,MV-9433,Malta,Granelero,Muelle 3,Descarga,3536,37.31030387221911,23222.209732115763
2018-08-21 03:00:00,MV-6682,Malta,RoRo,Muelle 3,Reparación,3275,84.64680115405108,29717.403116774745
2018-08-21 04:00:00,MV-9084,Islas Marshall,Tanquero,Muelle 3,Descarga,1064,42.804565225666295,17994.02261301455
2018-08-21 05:00:00,MV-6367,Singapur,Tanquero,Muelle 2,Carga,5508,84.63896408261986,22608.253410303205
2018-08-21 06:00:00,MV-1069,Liberia,Buque Frigorífico,Muelle 2,Reparación,2071,10.40717713489882,15468.873389800627
2018-08-21 07:00:00,MV-4924,Liberia,Granelero,Muelle 4,Mixta,2726,68.94821137377173,13276.116564221364
2018-08-21 08:00:00,MV-7200,Panamá,RoRo,Muelle 5,Mixta,1590,14.323052867920563,22107.910387759508
2018-08-21 09:00:00,MV-3007,Islas Marshall,Granelero,Muelle 1,Mixta,2986,21.044456751475764,29690.324506796485
2018-08-21 10:00:00,MV-9992,Liberia,Portacontenedores,Muelle 5,Tránsito,3156,69.60660174852403,6383.326807818164
2018-08-21 11:00:00,MV-9119,Singapur,Tanquero,Muelle 5,Reparación,833,33.49565402679018,14975.158490970407
2018-08-21 12:00:00,MV-3779,Malta,Granelero,Muelle 2,Reparación,720,26.518139312587152,28456.088876191658
2018-08-21 13:00:00,MV-5920,Panamá,Granelero,Muelle 4,Descarga,2819,78.5343001113823,6932.755606243012
2018-08-21 14:00:00,MV-1755,Singapur,Buque Frigorífico,Muelle 5,Reparación,2623,91.26972404728534,20924.266100219007
2018-08-21 15:00:00,MV-7495,Liberia,Portacontenedores,Muelle 5,Reparación,2634,28.449497071370516,15184.285076376655
2018-08-21 16:00:00,MV-6935,Islas Marshall,Carga General,Muelle 3,Descarga,4992,35.913244148740304,13799.202854459514
2018-08-21 17:00:00,MV-3330,Panamá,Tanquero,Muelle 1,Reparación,5387,70.8384509285641,9445.434126283271
2018-08-21 18:00:00,MV-6705,Liberia,Buque Frigorífico,Muelle 4,Reparación,1327,79.74577260891711,8584.691089970393
2018-08-21 19:00:00,MV-9301,Panamá,Granelero,Muelle 1,Carga,3093,95.92628242880174,17423.454191653764
2018-08-21 20:00:00,MV-2016,Liberia,Tanquero,Muelle 2,Descarga,3222,32.05662364631673,13813.36754212815
2018-08-21 21:00:00,MV-8347,Malta,Carga General,Muelle 5,Carga,5530,56.982435810309795,16780.153980646188
2018-08-21 22:00:00,MV-9216,Islas Marshall,Granelero,Muelle 5,Tránsito,5910,19.793666848013956,9094.373924448824
2018-08-21 23:00:00,MV-5938,Malta,Portacontenedores,Muelle Norte,Descarga,3832,37.113929248667766,13105.245553836501
2018-08-22 00:00:00,MV-3838,Liberia,Tanquero,Muelle 1,Reparación,227,11.95723426776505,29906.859442184003
2018-08-22 01:00:00,MV-1737,Singapur,Buque Frigorífico,Muelle 2,Reparación,325,26.553791769598845,13569.841530988891
2018-08-22 02:00:00,MV-7200,Malta,Portacontenedores,Muelle Norte,Carga,2409,52.57595795704413,14730.438213565174
2018-08-22 03:00:00,MV-9371,Singapur,Carga General,Muelle Norte,Carga,5811,22.41080281053978,4516.777618421668
2018-08-22 04:00:00,MV-1231,Liberia,Carga General,Muelle 3,Tránsito,3531,86.26573129518961,13901.470718113771
2018-08-22 05:00:00,MV-2917,Islas Marshall,Tanquero,Muelle Norte,Tránsito,4936,70.50719300580903,23848.174868931823
2018-08-22 06:00:00,MV-9534,Singapur,Carga General,Muelle Norte,Reparación,3409,10.440768223469936,17405.516697490082
2018-08-22 07:00:00,MV-6918,Liberia,RoRo,Muelle 3,Mixta,5822,85.14973690381882,21083.180825210304
2018-08-22 08:00:00,MV-3623,Singapur,Buque Frigorífico,Muelle 5,Tránsito,1474,94.00424748920125,18470.355599500086
2018-08-22 09:00:00,MV-9646,Malta,Tanquero,Muelle 5,Reparación,5386,52.163818139496314,6742.767569730622
2018-08-22 10:00:00,MV-7401,Liberia,RoRo,Muelle 4,Tránsito,4172,35.68573962436284,12635.754176785054
2018-08-22 11:00:00,MV-8072,Malta,Carga General,Muelle Norte,Descarga,3010,31.184871547204338,22050.060132451443
2018-08-22 12:00:00,MV-3276,Panamá,Tanquero,Muelle 1,Carga,2519,15.692915491232283,18246.411511797898
2018-08-22 13:00:00,MV-8393,Liberia,RoRo,Muelle 5,Reparación,3135,51.261625270074724,21548.987793871547
2018-08-22 14:00:00,MV-9787,Singapur,Carga General,Muelle 2,Tránsito,2422,12.412321945040773,13364.692694580259
2018-08-22 15:00:00,MV-4874,Panamá,Granelero,Muelle 1,Carga,4118,52.33767283682162,9035.916193340536
2018-08-22 16:00:00,MV-5530,Malta,Granelero,Muelle 4,Mixta,5493,30.224262783808193,25575.16495852207
2018-08-22 17:00:00,MV-8164,Malta,Portacontenedores,Muelle Norte,Tránsito,1640,49.92601209088015,13783.830144167465
2018-08-22 18:00:00,MV-5497,Singapur,Granelero,Muelle 3,Reparación,5872,44.81780311831193,21030.285846164836
2018-08-22 19:00:00,MV-8933,Panamá,RoRo,Muelle 4,Descarga,4430,34.85005417637851,13912.405436367391
2018-08-22 20:00:00,MV-3135,Islas Marshall,Buque Frigorífico,Muelle 1,Carga,1162,47.48016507746722,28108.59248919002
2018-08-22 21:00:00,MV-7727,Singapur,Granelero,Muelle 3,Carga,1118,49.71498225361741,29790.422180245267
2018-08-22 22:00:00,MV-2565,Malta,Tanquero,Muelle 2,Descarga,2595,81.36487501862099,20872.14881696238
2018-08-22 23:00:00,MV-1308,Liberia,Tanquero,Muelle 3,Reparación,5057,66.58893422203978,19655.931435869104
2018-08-23 00:00:00,MV-9534,Panamá,Tanquero,Muelle 3,Mixta,3699,46.11778059595897,25861.501469250823
2018-08-23 01:00:00,MV-9627,Islas Marshall,Granelero,Muelle 2,Descarga,1864,87.6612905066648,17422.02667653611
2018-08-23 02:00:00,MV-9368,Liberia,Granelero,Muelle 5,Mixta,3957,74.50518833229111,26607.15341359557
2018-08-23 03:00:00,MV-1138,Panamá,Portacontenedores,Muelle 5,Reparación,3781,14.6630869455295,14736.395489256452
2018-08-23 04:00:00,MV-1193,Singapur,Buque Frigorífico,Muelle 3,Tránsito,2242,21.529632975398346,4829.324294897278
2018-08-23 05:00:00,MV-4257,Singapur,Buque Frigorífico,Muelle 3,Tránsito,131,15.186773757757143,28091.348780344575
2018-08-23 06:00:00,MV-4235,Panamá,Carga General,Muelle 4,Reparación,5125,36.05997566055014,22759.7402483
2018-08-23 07:00:00,MV-1942,Islas Marshall,Portacontenedores,Muelle 5,Mixta,3756,46.33690263067926,17279.94514434108
2018-08-23 08:00:00,MV-5620,Panamá,RoRo,Muelle 2,Descarga,5336,52.37364120286894,28567.237186248938
2018-08-23 09:00:00,MV-6720,Liberia,Tanquero,Muelle Norte,Reparación,5918,82.92427348531655,27055.969159266522
2018-08-23 10:00:00,MV-7353,Liberia,Granelero,Muelle Norte,Reparación,3226,9.580153148914114,6819.075409362329
2018-08-23 11:00:00,MV-5957,Singapur,Carga General,Muelle 3,Tránsito,1875,45.68937970557087,20234.333566526937
2018-08-23 12:00:00,MV-4381,Panamá,Carga General,Muelle 3,Descarga,5919,44.16785688403037,17990.70758113612
2018-08-23 13:00:00,MV-6839,Singapur,Granelero,Muelle Norte,Tránsito,5479,91.37788242601859,24188.318065054573
2018-08-23 14:00:00,MV-3880,Islas Marshall,Portacontenedores,Muelle 4,Mixta,131,29.211248750928974,11819.966232885576
2018-08-23 15:00:00,MV-5887,Liberia,Carga General,Muelle 4,Mixta,143,18.77171144768127,4211.006963275953
2018-08-23 16:00:00,MV-1545,Malta,Buque Frigorífico,Muelle 4,Carga,5490,20.518898672189888,8820.389627988012
2018-08-23 17:00:00,MV-2927,Malta,Portacontenedores,Muelle 1,Reparación,392,53.772559705648945,9484.45518314734
2018-08-23 18:00:00,MV-5152,Panamá,Granelero,Muelle 2,Descarga,2458,42.39953470848104,11576.82566540561
2018-08-23 19:00:00,MV-1004,Panamá,Portacontenedores,Muelle 1,Descarga,1904,74.36449849603108,13630.214056030713
2018-08-23 20:00:00,MV-6533,Malta,Buque Frigorífico,Muelle 3,Tránsito,4049,36.44004874951177,22370.42464217747
2018-08-23 21:00:00,MV-6378,Panamá,Tanquero,Muelle 4,Tránsito,1139,19.260634176207226,5930.366749244391
2018-08-23 22:00:00,MV-7233,Liberia,Granelero,Muelle 4,Descarga,673,42.04506949545099,16650.229167184913
2018-08-23 23:00:00,MV-3663,Islas Marshall,Buque Frigorífico,Muelle Norte,Tránsito,917,85.70713432438485,16964.735715702893
2018-08-24 00:00:00,MV-4326,Islas Marshall,Granelero,Muelle Norte,Carga,2526,43.68633670105352,20012.61442456803
2018-08-24 01:00:00,MV-4659,Singapur,Buque Frigorífico,Muelle 4,Reparación,3522,81.35923957781301,12074.233889607742
2018-08-24 02:00:00,MV-2131,Liberia,Buque Frigorífico,Muelle 5,Carga,220,40.69464755511513,10754.511283157315
2018-08-24 03:00:00,MV-5763,Panamá,Carga General,Muelle Norte,Mixta,1832,32.761934904648015,16581.007678123457
2018-08-24 04:00:00,MV-7737,Panamá,Carga General,Muelle 2,Descarga,627,76.18792023167042,21149.80771211705
2018-08-24 05:00:00,MV-6092,Singapur,Carga General,Muelle 1,Carga,117,26.412638435081142,5159.393853694758
2018-08-24 06:00:00,MV-7022,Singapur,Tanquero,Muelle 2,Carga,1565,28.40110214294341,11633.127882927305
2018-08-24 07:00:00,MV-4159,Panamá,Tanquero,Muelle Norte,Tránsito,5203,12.38352975068504,24470.06818826411
2018-08-24 08:00:00,MV-7159,Panamá,Buque Frigorífico,Muelle 4,Tránsito,50,24.530422592815512,16588.928092524606
2018-08-24 09:00:00,MV-8318,Liberia,RoRo,Muelle 3,Tránsito,2248,41.33575463766228,28747.470888425767
2018-08-24 10:00:00,MV-9445,Singapur,Granelero,Muelle 5,Mixta,951,43.16239748691153,26556.084960952463
2018-08-24 11:00:00,MV-6307,Liberia,Carga General,Muelle Norte,Carga,5953,45.015271649978445,12942.569446251873
2018-08-24 12:00:00,MV-9520,Panamá,Granelero,Muelle 2,Reparación,4895,50.21297926871295,22883.045882875922
2018-08-24 13:00:00,MV-4044,Malta,Buque Frigorífico,Muelle 3,Tránsito,844,58.32813418680528,11132.020640050256
2018-08-24 14:00:00,MV-6636,Malta,Portacontenedores,Muelle Norte,Mixta,2116,24.66975416440023,8557.708736362258
2018-08-24 15:00:00,MV-3892,Panamá,Buque Frigorífico,Muelle 4,Mixta,1869,62.02708811069379,26906.52952760693
2018-08-24 16:00:00,MV-6288,Singapur,Tanquero,Muelle 4,Tránsito,420,37.61680369729739,13106.481280992331
2018-08-24 17:00:00,MV-6812,Malta,RoRo,Muelle 4,Descarga,2588,72.5929446922433,9288.869109384486
2018-08-24 18:00:00,MV-1654,Singapur,Portacontenedores,Muelle 4,Carga,3957,57.03399161639594,29089.3889908695
2018-08-24 19:00:00,MV-6481,Malta,Granelero,Muelle Norte,Tránsito,2104,56.77563916175333,4806.74896355306
2018-08-24 20:00:00,MV-1759,Singapur,Tanquero,Muelle 5,Reparación,2646,68.32285499617284,13539.38309245487
2018-08-24 21:00:00,MV-7782,Malta,Carga General,Muelle 5,Carga,4516,37.305671203913924,4998.8652490904215
2018-08-24 22:00:00,MV-2798,Singapur,Portacontenedores,Muelle 2,Mixta,1738,45.772498769409836,17106.607720052798
2018-08-24 23:00:00,MV-6159,Liberia,Tanquero,Muelle Norte,Reparación,4902,59.29501242209361,14430.560949619685
2018-08-25 00:00:00,MV-9446,Singapur,Granelero,Muelle 4,Carga,3371,45.09689460538385,22737.390674271697
2018-08-25 01:00:00,MV-6262,Liberia,Buque Frigorífico,Muelle 5,Reparación,1188,47.09465775017029,28804.89670597528
2018-08-25 02:00:00,MV-4823,Liberia,Granelero,Muelle Norte,Mixta,5506,31.978862405435798,17511.909817734897
2018-08-25 03:00:00,MV-2876,Panamá,Portacontenedores,Muelle 3,Tránsito,2671,33.28988231057867,11420.389013592556
2018-08-25 04:00:00,MV-7154,Liberia,Portacontenedores,Muelle 5,Reparación,2778,69.50825181642118,26676.56660896285
2018-08-25 05:00:00,MV-8787,Islas Marshall,Buque Frigorífico,Muelle 5,Tránsito,1215,8.376740498358906,19718.034299559018
2018-08-25 06:00:00,MV-5516,Liberia,Portacontenedores,Muelle 2,Mixta,1558,16.38555715433379,18390.59820158132
2018-08-25 07:00:00,MV-4734,Singapur,RoRo,Muelle 5,Mixta,5607,91.49527027639651,8902.941201355152
2018-08-25 08:00:00,MV-6972,Liberia,Carga General,Muelle 3,Reparación,3891,24.457591203944602,5055.379350248852
2018-08-25 09:00:00,MV-7639,Singapur,Tanquero,Muelle 4,Reparación,4608,44.79463848498891,15996.528565649196
2018-08-25 10:00:00,MV-6356,Singapur,Buque Frigorífico,Muelle 1,Mixta,4626,82.77229197882417,17729.220100628936
2018-08-25 11:00:00,MV-7380,Islas Marshall,Granelero,Muelle 2,Reparación,4968,8.009008782274526,7304.436848053546
2018-08-25 12:00:00,MV-2008,Liberia,Granelero,Muelle 3,Reparación,573,89.41576867343478,5544.312353938172
2018-08-25 13:00:00,MV-5314,Liberia,Carga General,Muelle 2,Reparación,2308,12.706998902880443,9618.08909440622
2018-08-25 14:00:00,MV-3508,Malta,Portacontenedores,Muelle Norte,Reparación,4389,23.036476358112942,5640.5562004441035
2018-08-25 15:00:00,MV-5758,Malta,Portacontenedores,Muelle 4,Carga,288,10.561111813252026,5459.59493801937
2018-08-25 16:00:00,MV-3682,Panamá,Granelero,Muelle 5,Mixta,1270,53.71776406864466,15548.321964948611
2018-08-25 17:00:00,MV-8311,Singapur,Carga General,Muelle Norte,Mixta,818,90.9922992875242,25066.348819466817
2018-08-25 18:00:00,MV-1989,Islas Marshall,Granelero,Muelle 5,Descarga,284,81.83522182027521,21263.69391926015
2018-08-25 19:00:00,MV-9446,Malta,Portacontenedores,Muelle 3,Tránsito,2810,64.29787207129174,21664.755089233797
2018-08-25 20:00:00,MV-5711,Liberia,Buque Frigorífico,Muelle 4,Descarga,4642,24.323000106476538,10823.350657975998
2018-08-25 21:00:00,MV-7479,Panamá,Tanquero,Muelle 1,Reparación,1569,84.52454467037461,4288.708808439532
2018-08-25 22:00:00,MV-7964,Islas Marshall,Portacontenedores,Muelle 1,Reparación,1953,74.42023442003128,15716.811375027892
